,1,11,111,1111,1112,1113,1114,112,1120,12,121,1211,1212,1213,1219,122,1221,1222,1223,13,131,1311,1312,132,1321,1322,1323,1324,133,1330,134,1341,1342,1343,1344,1345,1346,1349,14,141,1411,1412,142,1420,143,1431,1439,2,21,211,2111,2112,2113,2114,212,2120,213,2131,2132,2133,214,2141,2142,2143,2144,2145,2146,2149,215,2151,2152,2153,216,2161,2162,2163,2164,2165,2166,22,221,2211,2212,222,2221,2222,223,2230,224,2240,225,2250,226,2261,2262,2263,2264,2265,2266,2267,2269,23,231,2310,232,2320,233,2330,234,2341,2342,235,2351,2352,2353,2354,2355,2356,2359,24,241,2411,2412,2413,242,2421,2422,2423,2424,243,2431,2432,2433,2434,25,251,2511,2512,2513,2514,2519,252,2521,2522,2523,2529,26,261,2611,2612,2619,262,2621,2622,263,2631,2632,2633,2634,2635,2636,264,2641,2642,2643,265,2651,2652,2653,2654,2655,2656,2659,3,31,311,3111,3112,3113,3114,3115,3116,3117,3118,3119,312,3121,3122,3123,313,3131,3132,3133,3134,3135,3139,314,3141,3142,3143,315,3151,3152,3153,3154,3155,32,321,3211,3212,3213,3214,322,3221,3222,323,3230,324,3240,325,3251,3252,3253,3254,3255,3256,3257,3258,3259,33,331,3311,3312,3313,3314,3315,332,3321,3322,3323,3324,333,3331,3332,3333,3334,3339,334,3341,3342,3343,3344,335,3351,3352,3353,3354,3355,3359,34,341,3411,3412,3413,342,3421,3422,3423,343,3431,3432,3433,3434,3435,35,351,3511,3512,3513,3514,352,3521,3522,4,41,411,4110,412,4120,413,4131,4132,42,421,4211,4212,4213,4214,422,4221,4222,4223,4224,4225,4226,4227,4229,43,431,4311,4312,4313,432,4321,4322,4323,44,441,4411,4412,4413,4414,4415,4416,4419,5,51,511,5111,5112,5113,512,5120,513,5131,5132,514,5141,5142,515,5151,5152,5153,516,5161,5162,5163,5164,5165,5169,52,521,5211,5212,522,5221,5222,5223,523,5230,524,5241,5242,5243,5244,5245,5246,5249,53,531,5311,5312,532,5321,5322,5329,54,541,5411,5412,5413,5414,5419,6,61,611,6111,6112,6113,6114,612,6121,6122,6123,6129,613,6130,62,621,6210,622,6221,6222,6223,6224,63,631,6310,632,6320,633,6330,634,6340,7,71,711,7111,7112,7113,7114,7115,7119,712,7121,7122,7123,7124,7125,7126,7127,713,7131,7132,7133,72,721,7211,7212,7213,7214,7215,722,7221,7222,7223,7224,723,7231,7232,7233,7234,73,731,7311,7312,7313,7314,7315,7316,7317,7318,7319,732,7321,7322,7323,74,741,7411,7412,7413,742,7421,7422,75,751,7511,7512,7513,7514,7515,7516,752,7521,7522,7523,753,7531,7532,7533,7534,7535,7536,754,7541,7542,7543,7544,7549,8,81,811,8111,8112,8113,8114,812,8121,8122,813,8131,8132,814,8141,8142,8143,815,8151,8152,8153,8154,8155,8156,8157,8159,816,8160,817,8171,8172,818,8181,8182,8183,8189,82,821,8211,8212,8219,83,831,8311,8312,832,8321,8322,833,8331,8332,834,8341,8342,8343,8344,835,8350,9,91,911,9111,9112,912,9121,9122,9123,9129,92,921,9211,9212,9213,9214,9215,9216,93,931,9311,9312,9313,932,9321,9329,933,9331,9332,9333,9334,94,941,9411,9412,95,951,9510,952,9520,96,961,9611,9612,9613,962,9621,9622,9623,9624,9629,0,01,011,0110,02,021,0210,03,031,0310
1,1.0000001,0.7715392,0.7221831,0.69878644,0.7732836,0.5871669,0.7703237,0.8383676,0.8303983,0.80781895,0.8627809,0.7794891,0.84597206,0.77344805,0.83546335,0.817143,0.6707515,0.6621047,0.6986241,0.7463616,0.66285026,0.5595892,0.5205841,0.69885457,0.67507255,0.6795701,0.613767,0.71452624,0.66539305,0.62929225,0.7901125,0.5887336,0.72539747,0.7181817,0.756253,0.6836462,0.7451281,0.79011333,0.69994736,0.6748099,0.59896684,0.60152876,0.74821985,0.7216468,0.7844702,0.6418704,-0.0094084535,0.5494427,0.4643343,0.44859058,0.27818793,0.30614936,0.39256895,0.37603867,0.5263162,0.4898532,0.5824723,0.44906262,0.31826586,0.6198139,0.53931683,0.5842204,0.38943106,0.47349036,0.44339415,0.43543485,0.54244673,0.39746314,0.5435616,0.4220354,0.4551499,0.43912384,0.52678394,0.49618316,0.46390557,0.4553251,0.5046685,0.4612853,0.4857107,0.49482363,0.5770503,0.5389226,0.55534315,0.5321355,0.5134008,0.45677498,0.49319845,0.46279138,0.5735687,0.54910207,0.502601,0.4607422,0.5048252,0.3677917,0.4497526,0.54131365,0.4705451,0.47682953,0.39546007,0.44654894,0.48662418,0.54640377,0.6367719,0.6424446,0.6174358,0.594698,0.6353636,0.636169,0.60479873,0.5712311,0.5370514,0.5172067,0.4901345,0.48940074,0.4793783,0.48136935,0.5354427,0.4485006,0.5858918,0.7239499,0.69571733,0.6857065,0.48970014,0.40026784,0.7440219,0.7058714,0.6549678,0.56946903,0.531294,0.6827938,0.5971018,0.5753367,0.5838483,0.57994205,0.5283358,0.57909614,0.6227617,0.52953434,0.3797463,0.531466,0.5320345,0.57078254,0.5219644,0.5598408,0.518181,0.5627524,0.5689398,0.573175,0.58231306,0.57302123,0.5226735,0.52066517,0.39393014,0.43952942,0.50911963,0.49663264,0.20890948,0.46016562,0.57262737,0.48194474,0.57268536,0.5100378,0.52055395,0.5287901,0.38560167,0.4703086,0.3781305,0.48207805,0.43247715,0.50642675,0.3667276,0.44281435,0.34872943,0.48530746,0.5486833,0.45746312,0.41205996,0.5112504,0.46800762,0.44956768,0.4284387,0.36015967,0.37539113,0.39588547,0.4631797,0.726305,0.6107513,0.68339944,0.5869314,0.57461584,0.4648341,0.45706582,0.47062102,0.4696204,0.4752375,-0.0094084535,0.5686101,0.3968514,0.45924503,0.4972059,0.48193598,0.459772,0.51382315,0.6157463,0.6146456,0.40986544,0.4834816,0.49202687,0.41917866,0.41168782,0.46857923,0.30113357,0.5498225,0.5205078,0.4311921,0.4304769,0.3766929,0.52050364,0.48725262,0.5296775,0.44000155,0.45488784,0.44328886,0.35922557,0.4357344,0.47026122,0.58816296,0.49536574,0.4963842,0.62759435,0.6784925,0.56547606,0.4986565,0.58089554,0.5051334,0.41797867,0.67746115,0.47343355,0.5764123,0.5754387,0.49582723,0.63238287,0.57176435,0.5802378,0.63115317,0.5421311,0.5022911,0.6621046,0.6411082,0.6126008,0.72086096,0.57886386,0.62056077,0.58725864,0.6259402,0.61621034,0.5916329,0.5348783,0.67994046,0.6257881,0.5946906,0.49612004,0.49618298,0.54119146,0.55795306,0.5023187,0.57827854,0.5210359,0.48895726,0.40206492,0.49364796,0.43832928,0.5252955,-0.0094084535,0.49571818,0.54775083,0.53876543,0.54495066,0.49697262,0.5509604,0.5108249,0.42558393,0.4269417,0.51760757,0.5175486,0.59853363,0.61732,0.6405165,0.6418071,0.44826043,0.4433027,0.49457487,0.59297955,0.5160509,0.59820235,0.46025288,0.44755888,0.5455645,0.64656496,0.581636,0.6514549,0.46808428,0.55838096,0.6739094,0.5552478,0.51190495,0.500528,0.618915,0.65281546,0.5966795,0.5877844,0.65043104,0.60316813,0.61372095,0.6267036,0.54838574,0.52013487,0.5409204,0.519681,0.4878039,0.48997846,0.5560007,0.48150262,0.6471666,0.5318365,0.523216,0.5392801,0.547894,0.5624787,0.54874057,0.5236017,0.5412755,0.54205096,0.50449693,0.5238365,0.5012777,0.4852116,0.5204996,0.45932603,0.68546975,0.56885797,0.5107554,0.567531,0.43839267,0.3643424,0.5715768,0.5069243,0.4661714,0.32754397,0.47068626,0.47655618,0.50732476,0.48622268,0.453348,0.62103033,0.6172617,0.7689487,0.60416675,0.5558076,0.55449826,0.50761753,0.33472818,0.5193523,0.5460281,0.59039664,0.53506416,0.50296426,-0.0094084535,0.53397083,0.5540317,0.56068814,0.4931879,0.5578004,0.46953234,0.479336,0.44246945,0.574399,0.5913545,0.49074793,0.55701756,0.5491991,0.61579865,0.5099069,0.43680692,0.4319141,0.5387008,0.5225872,0.51836735,0.5337551,0.5407363,0.60840976,0.54040664,0.52232635,0.522196,0.5712873,0.5931483,0.564448,0.5966394,0.50464004,0.46585456,0.5094801,0.4517579,0.5045325,0.4497227,0.46959996,0.45392478,0.49126148,0.49842256,0.497511,0.48486418,0.47879308,0.47515064,0.44877797,0.46621013,0.44324452,0.45818406,0.48773062,0.55521524,0.38878274,0.39499635,0.3759106,0.34874156,0.40565372,0.43676168,0.37740785,0.47992676,0.42061085,0.3810674,0.3164356,0.42721713,0.46260437,0.4559433,0.42204192,0.37509513,0.42535084,0.45424002,0.4461472,0.4171837,0.39434952,0.509382,0.36356977,0.45599875,0.45035952,0.42531097,0.43996412,0.42743665,0.4212453,0.42124456,0.46971762,0.49133947,0.46950406,0.43951052,0.40421358,0.43557686,0.3586743,0.35159364,0.31099558,0.31139204,0.3244097,0.28412598,0.30797106,0.33233434,-0.0094084535,0.48137414,0.33461374,0.42624745,0.45444083,0.4769315,0.4615824,0.40343338,0.39552024,0.46376985,0.47841668,0.47004503,0.43665445,0.4515345,0.49057263,0.47222644,0.49198547,0.42251617,0.28971866,0.47116262,0.3924402,0.47324276,0.4880098,0.41935596,0.37641042,0.40741694,0.34883955,0.35089147,0.35934615,0.353018,0.28371298,0.3818038,0.5093154,0.45841348,0.50481486,0.50977397,0.46576342,0.31686983,0.50660014,0.47864896,0.54357827,0.47414643,0.4651037,0.47222796,0.4298574,0.57372195,0.5101987,0.36767536,0.50602895,0.47975937,0.4217382,0.41854268,0.3527751,0.3006617,0.39964986,0.41711378,0.28689936,0.2981015,0.35407996,0.43902117,0.31211457,0.45680216,0.464908,0.38658047,0.4633966,0.42778125,0.45354605,0.46452338,0.36774677,0.47924507,0.27541372,0.44973683,0.46589512,-0.0094084535,0.50437826,0.54025584,0.5132195,0.50975484,0.53431135,0.47479957,0.48506564,0.44034278,0.4630068,0.38026068,0.44790274,0.49063748,0.41973335,0.50695586,0.4554848,0.46496025,0.3714342,0.35776046,0.39396936,0.4972005,0.4742244,0.4979145,0.49423042,0.5208895,0.48683494,0.5033715,0.4699708,0.45662078,0.49747026,0.42234457,0.3827148,0.4179315,0.47662514,0.47496176,0.47147435,0.50497615,0.47280025,0.44840804,0.443161,0.45425284,0.45225632,0.44112626,0.51523566,0.4255984,0.4482511,0.46125016,0.47739416,0.56639713,0.45142552,0.49270236,0.4663387,0.42241192,0.535226,0.48047814,0.47789365,0.47836104,0.4867144,0.49215543,0.4610839,0.47870278,0.4167639,0.41795456,0.4910673,0.38023442,0.47519082,0.40490183,0.42627543,0.57493925,0.4822933,0.42811358,0.49947637,0.42008722,0.5087383,-0.0094084535,-0.0094084535,-0.0094084535,-0.0094084535,-0.0094084535,-0.0094084535,-0.0094084535,-0.0094084535,-0.0094084535,-0.0094084535
11,0.7715392,0.99999994,0.84132594,0.7889824,0.8054191,0.63685536,0.8079467,0.8671304,0.83298314,0.9311522,0.8327607,0.7408216,0.80634665,0.7480842,0.80707777,0.7303722,0.631863,0.6495511,0.69625187,0.88486147,0.65158224,0.53391117,0.54254895,0.64913857,0.623896,0.59956163,0.62555075,0.6781528,0.67357385,0.64289856,0.79371667,0.559162,0.7265749,0.72667074,0.75572693,0.6472769,0.7529406,0.7826772,0.8535861,0.7132577,0.6054608,0.5814955,0.70852137,0.68100137,0.74190116,0.6191907,0.017055053,0.6263107,0.6380991,0.47423708,0.34231937,0.30490473,0.406271,0.3799851,0.51749647,0.48548377,0.56465816,0.44647226,0.30789918,0.57118785,0.53750026,0.61216676,0.43249565,0.49553627,0.48328447,0.4533357,0.5260974,0.40914017,0.56825423,0.4347444,0.48370498,0.48064125,0.51861686,0.5363606,0.47892636,0.4679294,0.5227443,0.46776104,0.5060911,0.6235816,0.5721692,0.5501873,0.5628554,0.5198967,0.5118264,0.45199245,0.5148906,0.48269305,0.574364,0.55391324,0.5016215,0.46867782,0.52534974,0.40371442,0.45419624,0.57071096,0.48119122,0.4561072,0.44387668,0.46778056,0.5127534,0.6880068,0.64471555,0.65122867,0.62504184,0.5985061,0.6115881,0.5962906,0.5931695,0.5468278,0.54456925,0.5552607,0.49087477,0.49387544,0.46296751,0.49812824,0.5545781,0.47083637,0.56696796,0.86064696,0.70671904,0.69718814,0.4998011,0.4670511,0.74117565,0.7548022,0.6746472,0.6686093,0.53964126,0.63861364,0.53283536,0.59297496,0.5944315,0.6005565,0.6689702,0.5715594,0.6294198,0.5302913,0.38972157,0.5063987,0.48709697,0.55762017,0.5062358,0.54899824,0.5549747,0.54124373,0.77377045,0.6588774,0.6296505,0.6436048,0.5602114,0.5600195,0.45834446,0.48849022,0.5912556,0.51965183,0.3127836,0.55718684,0.537525,0.4820478,0.5771587,0.53103626,0.5474633,0.5858207,0.44000268,0.4840424,0.41585934,0.5239924,0.45359743,0.52939284,0.42918557,0.48333532,0.38329536,0.5678758,0.6892695,0.51060677,0.4338602,0.5433042,0.4870875,0.47934932,0.43422884,0.398704,0.41190243,0.45936567,0.45358586,0.7292758,0.6046257,0.6575594,0.60182583,0.58272886,0.48341668,0.46767414,0.45795193,0.47240722,0.500752,0.017055053,0.5823153,0.41815186,0.45254657,0.4968378,0.5011776,0.49344787,0.5703497,0.62277997,0.57138264,0.4546911,0.65937686,0.5188656,0.46416938,0.41109058,0.46887237,0.36348048,0.5643594,0.5243341,0.44905704,0.4662408,0.41414362,0.53018224,0.4963593,0.54159987,0.46567652,0.48714188,0.4444446,0.41492587,0.4701776,0.48539168,0.60155094,0.5305135,0.49663615,0.78084064,0.69864047,0.57534635,0.52221704,0.59256864,0.56016946,0.453237,0.6928768,0.4940579,0.5847248,0.5872865,0.5196481,0.70705295,0.5892538,0.6479231,0.6421535,0.51244855,0.5303701,0.7340206,0.69176227,0.6783908,0.79178286,0.59927166,0.71239454,0.62232506,0.70265937,0.7030386,0.6217201,0.5900167,0.7038072,0.7994462,0.62896824,0.584681,0.51170725,0.53923863,0.5595858,0.5103559,0.5812241,0.52375424,0.53118235,0.41287073,0.5114397,0.49506196,0.51165247,0.017055053,0.6627022,0.567735,0.54623985,0.5585705,0.51822674,0.5252381,0.5544742,0.44942725,0.46313697,0.5639101,0.712519,0.6559402,0.66234267,0.7012609,0.69933796,0.53427637,0.5065172,0.5310737,0.76519835,0.58855313,0.6249797,0.5131393,0.49821433,0.5685736,0.68405235,0.5785966,0.667958,0.5012952,0.55261314,0.697508,0.5911162,0.5562203,0.55906904,0.77089614,0.68334424,0.6085111,0.62184983,0.6839232,0.5988469,0.62301743,0.5975882,0.57209027,0.7209894,0.61965394,0.535149,0.51515937,0.53447485,0.6243218,0.5287006,0.68313944,0.5736631,0.5874063,0.71001077,0.6048867,0.59716487,0.56253576,0.5643365,0.52884066,0.51492476,0.5248257,0.5484248,0.52061826,0.50249505,0.5096941,0.4671904,0.6571262,0.56107545,0.5248546,0.554989,0.51853347,0.41703182,0.5549834,0.5574417,0.4781627,0.35189813,0.5308501,0.6257818,0.5257074,0.49835682,0.4446863,0.6038259,0.59289765,0.71042764,0.5898584,0.5955749,0.5579894,0.5609572,0.36713278,0.5101389,0.57790995,0.56236494,0.49964362,0.49226236,0.017055053,0.65798366,0.5648104,0.55209017,0.5100409,0.5731549,0.49030328,0.48544794,0.486592,0.73701626,0.65866125,0.4980022,0.59138936,0.5528173,0.6259204,0.52066386,0.48605722,0.5385746,0.5162905,0.4911825,0.48769632,0.5153711,0.5094839,0.59477586,0.5295521,0.4824617,0.47978327,0.5514095,0.57537025,0.5382456,0.7201185,0.5173416,0.47522926,0.55894,0.47392172,0.55483943,0.5235287,0.48636937,0.5819083,0.49749234,0.49037784,0.50484467,0.48647153,0.48939496,0.46533692,0.4867472,0.48608255,0.51023847,0.6272967,0.54879546,0.55681735,0.42636114,0.4623087,0.37161583,0.41713446,0.4381109,0.47647578,0.38770843,0.48658013,0.44433653,0.41191193,0.36306623,0.47789556,0.48506355,0.48306423,0.44465166,0.38257307,0.41276205,0.6016928,0.46446985,0.42440015,0.44835353,0.51691663,0.40911418,0.48919153,0.46126628,0.4534282,0.48704353,0.44841456,0.42412752,0.450218,0.44745016,0.5061248,0.4850268,0.47505844,0.5847089,0.51874995,0.39793038,0.43372187,0.37637258,0.3734537,0.36736852,0.37347323,0.38035664,0.3773045,0.017055053,0.5105432,0.38645053,0.44869977,0.48555422,0.6269065,0.48250312,0.43533522,0.4177075,0.48437518,0.50855404,0.48601097,0.47454262,0.60250455,0.5326008,0.49826962,0.48925406,0.38032806,0.31216747,0.46433145,0.38750386,0.516858,0.49867672,0.47424197,0.41141987,0.47122353,0.41787553,0.38451552,0.4241792,0.41627842,0.3104567,0.40681678,0.4928617,0.50059915,0.48715895,0.52184033,0.4269141,0.31780058,0.5297296,0.6031436,0.5383325,0.5036398,0.49236423,0.5002638,0.45282343,0.5513894,0.50233746,0.35356772,0.5339283,0.45820937,0.4642489,0.439889,0.37053376,0.3190493,0.4497974,0.45679513,0.33564797,0.3277201,0.4184833,0.46158683,0.33168384,0.47267276,0.47358543,0.43091476,0.4992444,0.46277824,0.4983338,0.48133472,0.4094023,0.5131675,0.3157715,0.4772491,0.4577101,0.017055053,0.6747892,0.59256613,0.54710597,0.5438523,0.56481713,0.63477325,0.5102909,0.47783262,0.4881447,0.42249638,0.46857026,0.51843,0.4832023,0.52132016,0.47547778,0.48473972,0.4046713,0.37200618,0.42767566,0.50510454,0.5208373,0.54175067,0.5392052,0.6118273,0.4894503,0.49601263,0.4528982,0.43960643,0.475686,0.41041517,0.3877691,0.4038316,0.6217815,0.5065348,0.47206497,0.5004272,0.47632378,0.43540788,0.44877392,0.4931002,0.5838623,0.46279627,0.5256783,0.4355099,0.4529958,0.46568805,0.4549436,0.57916427,0.49052,0.49466047,0.48549867,0.4690615,0.51136166,0.5738332,0.47546065,0.47286388,0.46699202,0.6572387,0.48051813,0.4814563,0.45891708,0.44078296,0.60907465,0.39932737,0.4733336,0.44008517,0.42500624,0.6126077,0.49568892,0.460345,0.5055812,0.4375251,0.56229126,0.017055053,0.017055053,0.017055053,0.017055053,0.017055053,0.017055053,0.017055053,0.017055053,0.017055053,0.017055053
111,0.7221831,0.84132594,1.0000007,0.950564,0.8819901,0.76883906,0.80533326,0.84046125,0.808511,0.7177571,0.81822,0.7140826,0.70645386,0.71974653,0.75776815,0.688334,0.5987983,0.66208017,0.6600129,0.67038596,0.5927949,0.5213862,0.48847622,0.5830521,0.54120696,0.5429614,0.6415686,0.6205586,0.62060547,0.5826557,0.80595744,0.56294703,0.7165997,0.72272927,0.77260065,0.65727186,0.68933237,0.7189458,0.6556277,0.7021595,0.6297866,0.5724571,0.64046395,0.5930506,0.72448766,0.6156641,0.03118714,0.57715666,0.47493744,0.4993775,0.33791327,0.33274376,0.38736427,0.40988418,0.49258763,0.4427612,0.57647514,0.44642696,0.30020535,0.57352847,0.48973572,0.48668817,0.44199842,0.49871057,0.3965214,0.38360322,0.50871074,0.38671446,0.5399546,0.38295034,0.44529057,0.42081565,0.5173249,0.5494145,0.5167874,0.42102817,0.5859585,0.49740848,0.4582578,0.48902446,0.6046783,0.5731962,0.58950853,0.50600046,0.50759387,0.45038188,0.54012614,0.506258,0.61818504,0.590124,0.5395087,0.5024637,0.53042024,0.41099674,0.43605465,0.46609324,0.46221924,0.46958625,0.4396775,0.49148622,0.5164137,0.54437447,0.63080955,0.63120294,0.5931529,0.5605922,0.6471151,0.6323965,0.5936508,0.5712074,0.56021106,0.58196867,0.50646365,0.49782893,0.47405595,0.5254795,0.565655,0.38399988,0.54811454,0.6460209,0.6713825,0.6627802,0.4323517,0.3459829,0.69873744,0.68456674,0.6384815,0.5613572,0.44044673,0.63999486,0.54611814,0.5910107,0.55092263,0.5508049,0.46722308,0.53128207,0.55831826,0.50303173,0.34972525,0.47426477,0.46025786,0.51054025,0.45508385,0.48629975,0.486342,0.50391996,0.6773788,0.67233807,0.69726014,0.73591024,0.5950568,0.59021497,0.49731833,0.45352525,0.5806533,0.4445749,0.27761012,0.6016007,0.5269784,0.5027975,0.6834577,0.6132682,0.5335293,0.6407702,0.45720994,0.5251162,0.43861926,0.5407415,0.47702727,0.52910006,0.45483106,0.5334676,0.4297041,0.50305724,0.49473497,0.5063814,0.42805296,0.56027985,0.46868235,0.46318007,0.39346677,0.3564102,0.38135046,0.4038309,0.42911053,0.6458039,0.54112697,0.5465637,0.5956529,0.4927959,0.443246,0.42371428,0.36174446,0.38526362,0.36548302,0.03118714,0.5837847,0.39643425,0.4506623,0.5275601,0.4677364,0.43015102,0.5252402,0.6212189,0.5809612,0.41384846,0.48367137,0.5181279,0.44870144,0.4061187,0.45907664,0.3328501,0.58765805,0.53421915,0.4596043,0.5005422,0.44615567,0.58944225,0.55270314,0.59007317,0.5032257,0.4465155,0.49658918,0.40530866,0.44674885,0.5139253,0.5480509,0.53900135,0.5068703,0.58892816,0.6604866,0.51189554,0.53003526,0.56632423,0.5670843,0.42385706,0.6404377,0.45605135,0.540769,0.5317625,0.4708206,0.69664145,0.57893324,0.59152794,0.6073316,0.53370565,0.5085083,0.68732977,0.6747968,0.71715415,0.7809591,0.59216833,0.7433807,0.69974214,0.75435543,0.76572347,0.66561013,0.6339596,0.6656871,0.68731105,0.7044686,0.62803304,0.5349177,0.6623109,0.6093402,0.5550473,0.59611654,0.528056,0.5260129,0.4243099,0.4833493,0.47373855,0.535398,0.03118714,0.47513652,0.5032651,0.45672542,0.53494656,0.4725538,0.49448436,0.53537214,0.41300768,0.43291014,0.48180777,0.5043719,0.619089,0.6239709,0.65994585,0.6532773,0.49554914,0.48981977,0.46299988,0.6348729,0.6206535,0.59504616,0.5251721,0.5147149,0.5883347,0.6801163,0.5798278,0.6411189,0.4454748,0.5564084,0.68346024,0.59594405,0.57284665,0.58107674,0.5503031,0.62797403,0.52986354,0.55798984,0.6082129,0.5601847,0.5835571,0.5377652,0.541229,0.5779807,0.64629614,0.5807266,0.57724035,0.4914258,0.71386707,0.45721826,0.6342891,0.57675743,0.5256675,0.5887985,0.62609065,0.5708225,0.56812954,0.57509005,0.5549073,0.5506931,0.5588962,0.5577177,0.52162915,0.5155045,0.5157213,0.49972296,0.6546767,0.5773699,0.5607531,0.59593594,0.5489481,0.41563094,0.53700626,0.61653376,0.49979013,0.3856349,0.5165916,0.4430141,0.5162647,0.45564535,0.46818256,0.55961734,0.50876856,0.6533878,0.562376,0.5556958,0.51725817,0.58748174,0.36660987,0.50916374,0.56933814,0.54616773,0.5120279,0.5057049,0.03118714,0.5434369,0.6048683,0.59743696,0.5375259,0.5906409,0.4876219,0.4934874,0.45581883,0.62360644,0.6818576,0.5192417,0.67937857,0.59933823,0.6248255,0.6065909,0.42637914,0.40488833,0.5058851,0.48586416,0.4851165,0.5141549,0.49839196,0.576594,0.5295061,0.46557906,0.44502944,0.52895075,0.5629495,0.5374336,0.528554,0.5316153,0.49879903,0.52826244,0.44270235,0.534894,0.48332614,0.4989006,0.47284836,0.5555152,0.5534433,0.54292846,0.5278021,0.54661906,0.5268442,0.556208,0.56387246,0.42251757,0.5070994,0.55345017,0.5477327,0.4391422,0.5042434,0.36952254,0.4229844,0.4438811,0.4401736,0.40892434,0.48865372,0.47109854,0.37700266,0.34712368,0.45607513,0.43375507,0.4889685,0.47256297,0.38911295,0.42545503,0.41212827,0.44104683,0.3818159,0.3829602,0.47927952,0.3426888,0.4598487,0.4017592,0.38838977,0.41404632,0.36186945,0.37328583,0.42022508,0.45770317,0.4772336,0.47235924,0.47772667,0.44576567,0.52081335,0.35938358,0.43594295,0.32163632,0.37871152,0.32311404,0.3186605,0.38397264,0.37021124,0.03118714,0.4810641,0.34841365,0.38769677,0.4329173,0.43112835,0.45942056,0.40583318,0.3853423,0.4459732,0.4711312,0.4087553,0.45123845,0.46929002,0.52612233,0.5121815,0.48497885,0.38396108,0.34819096,0.44714648,0.38275337,0.49007216,0.4614464,0.46257305,0.3546731,0.44571853,0.39070034,0.32685894,0.40217763,0.38649088,0.32429498,0.37188283,0.4529435,0.44986004,0.44349423,0.46461427,0.41834268,0.30111045,0.41928548,0.37885788,0.4690227,0.4203641,0.44263405,0.46555454,0.39165556,0.49107963,0.43293715,0.28503734,0.41662124,0.39901742,0.41223013,0.3895701,0.32654858,0.27778655,0.40285617,0.39289683,0.2753258,0.2685514,0.35180733,0.39968914,0.2834341,0.39146495,0.4479248,0.35942268,0.45464054,0.421102,0.42932716,0.4235218,0.34437814,0.44183087,0.2534916,0.4278352,0.36465436,0.03118714,0.46814105,0.5418396,0.50942343,0.4882295,0.5125092,0.4655005,0.54386437,0.4780181,0.46433514,0.4378513,0.5252715,0.5233668,0.4890013,0.56897163,0.48420987,0.4482757,0.4006415,0.33949217,0.37317604,0.47481662,0.47578603,0.4975909,0.5111,0.49551553,0.49993014,0.5510018,0.5116567,0.44590014,0.48430514,0.4324025,0.36657882,0.37667033,0.47843352,0.51288295,0.5077005,0.54819846,0.52124447,0.46808827,0.49283388,0.45697528,0.4212672,0.46133733,0.49707073,0.45325607,0.46813342,0.40752378,0.41823786,0.522101,0.48640126,0.54699624,0.5320376,0.43368492,0.46501613,0.45558983,0.5037879,0.46414834,0.5262065,0.5184169,0.55802286,0.5627252,0.44940233,0.42840236,0.5325868,0.45380968,0.49550512,0.44736493,0.47869742,0.6753157,0.47405297,0.46499136,0.5028401,0.48082092,0.53719485,0.03118714,0.03118714,0.03118714,0.03118714,0.03118714,0.03118714,0.03118714,0.03118714,0.03118714,0.03118714
