x,y,code,title,major_group
4.979689,5.145946,2352,Special Needs Teachers,2
4.970249,5.257278,2353,Other Language Teachers,2
4.9801784,5.5021863,2354,Other Music Teachers,2
5.132325,5.4353137,2355,Other Arts Teachers,2
11.2829485,9.186383,2356,Information Technology Trainers,2
5.1971035,5.322892,2359,Teaching Professionals Not Elsewhere Classified,2
5.459004,8.529319,24,Business and Administration Professionals,2
4.9359717,8.807099,241,Finance Professionals,2
4.8929906,8.580147,2411,Accountants,2
5.159588,9.062876,2412,Financial and Investment Advisers,2
5.0773525,8.998305,2413,Financial Analysts,2
5.4401054,8.202947,242,Administration Professionals,2
4.967025,8.141729,2421,Management and Organization Analysts,2
5.1037116,7.7671123,2422,Policy Administration Professionals,2
4.3884525,8.258927,2423,Personnel and Careers Professionals,2
5.461911,5.3957515,2424,Training and Staff Development Professionals,2
6.1192017,9.159036,243,"Sales, Marketing and Public Relations Professionals",2
6.0910397,9.215926,2431,Advertising and Marketing Professionals,2
5.9794073,8.994238,2432,Public Relations Professionals,2
6.304546,9.387127,2433,Technical and Medical Sales Professionals (excluding ICT),2
6.631704,9.440091,2434,Information and Communications Technology Sales Professionals,2
11.405549,9.19411,25,Information and Communications Technology Professionals,2
11.430335,9.16969,251,Software and Applications Developers and Analysts,2
11.408026,9.203386,2511,Systems Analysts,2
11.422086,9.099689,2512,Software Developers,2
11.503708,8.940009,2513,Web and Multimedia Developers,2
11.35569,9.2435255,2514,Applications Programmers,2
11.408897,9.222094,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,2
11.391503,9.258375,252,Database and Network Professionals,2
11.409907,9.335778,2521,Database Designers and Administrators,2
11.386733,8.767377,2522,Systems Aministrators,2
11.363997,8.850855,2523,Computer Network Professionals,2
11.433643,9.113595,2529,Database and Network Professionals Not Elsewhere Classified,2
4.6681886,7.1419687,26,"Legal, Social and Cultural Professionals",2
4.508395,7.4625483,261,Legal Professionals,2
4.5306206,7.461291,2611,Lawyers,2
4.6164355,7.5137467,2612,Judges,2
4.4654975,7.462458,2619,Legal Professionals Not Elsewhere Classified,2
3.8511739,6.988676,262,"Librarians, Archivists and Curators",2
3.790776,7.0137544,2621,Archivists and Curators,2
3.730277,7.177711,2622,Librarians and Related Information Professionals,2
5.9875884,5.39851,263,Social and Religious Professionals,2
5.1509147,8.790984,2631,Economists,2
9.484637,3.1069174,2632,"Sociologists, Anthropologists and Related Professionals",2
4.7910357,6.360737,2633,"Philosophers, Historians and Political Scientists",2
5.3238153,5.2267838,2634,Psychologists,2
4.8885,7.2784653,2635,Social Work and Counselling Professionals,2
5.2629523,7.5010753,2636,Religious Professionals,2
4.3396015,6.437419,264,"Authors, Journalists and Linguists",2
4.247495,6.474467,2641,Authors and Related Writers,2
4.405535,6.3679447,2642,Journalists,2
4.285075,6.505699,2643,"Translators, Interpreters and Other Linguists",2
4.599675,5.7901983,265,Creative and Performing Artists,2
11.250436,4.9632945,2651,Visual Artists,2
4.7671604,5.667237,2652,"Musicians, Singers and Composers",2
4.7539144,5.706481,2653,Dancers and Choreographers,2
4.5570426,5.7975965,2654,"Film, Stage and Related Directors and Producers",2
4.5611296,5.8656664,2655,Actors,2
4.4052763,6.2156734,2656,"Announcers on Radio, Television and Other Media",2
4.7286167,5.7208457,2659,Creative and Performing Artists Not Elsewhere Classified,2
