x,y,code,title,major_group
10.673981,5.6770205,3118,Draughtspersons,3
11.737712,3.170627,3119,Physical and Engineering Science Technicians Not Elsewhere Classified,3
10.452636,4.1991796,312,"Mining, Manufacturing and Construction Supervisors",3
10.359398,4.1562996,3121,Mining Supervisors,3
10.268931,4.170414,3122,Manufacturing Supervisors,3
10.493902,4.231949,3123,Construction Supervisors,3
11.619236,3.001842,313,Process Control Technicians,3
12.854183,5.802563,3131,Power Production Plant Operators,3
12.657365,6.06942,3132,Incinerator and Water Treatment Plant Operators,3
12.483974,5.8794117,3133,Chemical Processing Plant Controllers,3
12.663193,5.8644013,3134,Petroleum and Natural Gas Refining Plant Operators,3
12.344492,5.7751846,3135,Metal Production Process Controllers,3
11.60833,3.043658,3139,Process Control Technicians Not Elsewhere Classified,3
11.983799,1.9015902,314,Life Science Technicians and Related Associate Professionals,3
12.096801,1.778942,3141,Life Science Technicians (excluding Medical),3
13.424042,7.8515825,3142,Agricultural Technicians,3
12.97679,7.118486,3143,Forestry Technicians,3
12.856601,2.8591948,315,Ship and Aircraft Controllers and Technicians,3
13.1177225,2.8480225,3151,Ships' Engineers,3
13.112593,2.8194788,3152,Ships' Deck Officers and Pilots,3
12.646764,2.8483887,3153,Aircraft Pilots and Related Associate Professionals,3
12.41824,2.7901597,3154,Air Traffic Controllers,3
12.483967,2.9874392,3155,Air Traffic Safety Electronics Technicians,3
10.867297,0.8606091,32,Health Associate Professionals,3
11.992254,1.324986,321,Medical and Pharmaceutical Technicians,3
11.869907,1.4854745,3211,Medical Imaging and Therapeutic Equipment Technicians,3
12.050045,1.5336877,3212,Medical and Pathology Laboratory Technicians,3
12.03931,1.385112,3213,Pharmaceutical Technicians and Assistants,3
11.922098,1.4705586,3214,Medical and Dental Prosthetic Technicians,3
10.994238,0.5486669,322,Nursing and Midwifery Associate Professionals,3
10.91362,0.6741391,3221,Nursing Associate Professionals,3
10.970902,0.55735654,3222,Midwifery Associate Professionals,3
11.317499,0.29687726,323,Traditional and Complementary Medicine Associate Professionals,3
11.302591,0.2804565,3230,Traditional and Complementary Medicine Associate Professionals,3
12.029012,1.4997482,324,Veterinary Technicians and Assistants,3
12.019157,1.5486141,3240,Veterinary Technicians and Assistants,3
10.952779,0.742208,325,Other Health Associate Professionals,3
11.8480425,1.3537478,3251,Dental Assistants and Therapists,3
11.884621,1.3084278,3252,Medical Records and Health Information Technicians,3
10.7351675,1.0770872,3253,Community Health Workers,3
11.870324,1.0533954,3254,Dispensing Opticians,3
11.569655,1.0056194,3255,Physiotherapy Technicians and Assistants,3
11.586417,1.0641491,3256,Medical Assistants,3
10.983641,1.2836592,3257,Environmental and Occupational Health Inspectors and Associates,3
11.36999,1.182442,3258,Ambulance Workers,3
10.852484,0.79007703,3259,Health Associate Professionals Not Elsewhere Classified,3
8.168208,1.3112407,33,Business and Administration Associate Professionals,3
7.1999087,1.8937324,331,Financial and Mathematical Associate Professionals,3
7.4254413,2.6002426,3311,Securities and Finance Dealers and Brokers,3
7.2721634,2.9642217,3312,Credit and Loans Officers,3
7.8837695,1.4050139,3313,Accounting Associate Professionals,3
7.26124,1.7037605,3314,"Statistical, Mathematical and Related Associate Professionals",3
7.085508,1.9272542,3315,Valuers and Loss Assessors,3
7.7347417,2.7603621,332,Sales and Purchasing Agents and Brokers,3
7.4488473,2.2512758,3321,Insurance Representatives,3
7.85052,2.9153707,3322,Commercial Sales Representatives,3
7.7631373,2.9451816,3323,Buyers,3
7.5370207,2.6914937,3324,Trade Brokers,3
8.310033,2.4148374,333,Business Services Agents,3
12.331532,4.823803,3331,Clearing and Forwarding Aents,3
8.134969,1.6477978,3332,Conference and Event Planners,3
8.217965,2.574341,3333,Employment agents and contractors,3
7.87169,2.6669357,3334,Real Estate Agents and Property Managers,3
8.500503,2.3987105,3339,Business Services Agents Not Elsewhere Classified,3
7.7005386,1.0021203,334,Administrative and Specialized Secretaries,3
9.589386,3.879643,3341,Office Supervisors,3
8.268151,0.7618735,3342,Legal Secretaries,3
7.714242,1.0354679,3343,Administrative and Executive Secretaries,3
11.666309,1.0950292,3344,Medical Secretaries,3
8.386232,0.99088377,335,Government Regulatory  Associate Professionals,3
9.138834,2.9824257,3351,Customs and Border Inspectors,3
8.068209,0.7163435,3352,Government Tax and Excise Officials,3
8.394402,0.95760995,3353,Government Social Benefits Officials,3
8.176719,0.7844508,3354,Government Licensing Officials,3
9.147902,2.9199755,3355,Police Inspectors and Detectives,3
9.934664,1.9608719,3359,Government Regulatory AssociatePprofessionals Not Elsewhere Classified,3
8.71701,0.8723463,34,"Legal, Social, Cultural and Related Associate Professionals",3
8.593639,0.6674907,341,"Legal, Social and Religious Associate Professionals",3
8.428368,0.8114548,3411,Legal and Related Associate Professionals,3
8.869275,0.7795939,3412,Social Work Associate Professionals,3
8.734048,0.55504525,3413,Religious Associate Professionals,3
10.054539,0.36567634,342,Sports and Fitness Workers,3
10.062217,0.3714148,3421,Athletes and Sports Players,3
9.97608,0.28310263,3422,"Sports Coaches, Instructors and Officials",3
10.000395,0.24708994,3423,Fitness and Recreation Instructors and Programme Leaders,3
9.375597,0.8393676,343,"Artistic, Cultural and Culinary Associate Professionals",3
9.890782,1.0603234,3431,Photographers,3
10.68501,4.6241646,3432,Interior Designers and Decorators,3
9.319956,0.9349382,3433,"Gallery, Museum and Library Technicians",3
8.859669,4.003203,3434,Chefs,3
9.454119,0.7055802,3435,Other Artistic and Cultural Associate Professionals,3
11.37484,2.488023,35,Information and Communications Technicians,3
11.299946,2.5070457,351,Information and Communications Technology Operations and User Support Technicians,3
11.4116335,2.5699966,3511,Information and Communications Technology Operations Technicians,3
