x,y,code,title,major_group
11.087851,7.552539,3521,Broadcasting and Audio-visual Technicians,3
10.789855,7.2806487,3522,Telecommunications Engineering Technicians,3
6.965537,6.5100446,4,Clerical Support Workers,4
6.754826,6.315007,41,General and Keyboard Clerks,4
6.6834598,6.0648937,411,General Office Clerks,4
6.6331553,6.010619,4110,General Office Clerks,4
7.030917,6.8044243,412,Secretaries (general),4
7.0119643,6.725557,4120,Secretaries (general),4
7.1820707,6.3752484,413,Keyboard Operators,4
7.234859,6.297141,4131,Typists and Word Processing Operators,4
6.5784473,6.1644087,4132,Data Entry Clerks,4
6.659943,6.1771526,42,Customer Services Clerks,4
6.5440893,5.4377766,421,"Tellers, Money Collectors and Related Clerks",4
6.576804,5.459962,4211,Bank Tellers and Related Clerks,4
6.4308634,5.6302543,4212,"Bookmakers, Croupiers and Related Gaming Workers",4
6.500387,5.5137367,4213,Pawnbrokers and Money-lenders,4
6.679263,5.578314,4214,Debt Collectors and Related Workers,4
6.59059,5.95115,422,Client Information Workers,4
7.0058045,5.3168335,4221,Travel Consultants and Clerks,4
6.5341425,5.9094114,4222,Contact Centre Information Clerks,4
11.19567,7.619532,4223,Telephone Switchboard Operators,4
6.9057717,5.3936615,4224,Hotel Receptionists,4
6.673927,6.0796256,4225,Inquiry Clerks,4
6.7396626,5.5068345,4226,Receptionists (general),4
6.1195803,6.4543242,4227,Survey and Market Research Interviewers,4
8.083074,7.3723817,4229,Client Information Workers Not Elsewhere Classified,4
6.4028015,6.1497045,43,Numerical and Material Recording Clerks,4
6.435987,6.1359534,431,Numerical Clerks,4
6.4050264,6.2461877,4311,Accounting and Bookkeeping Clerks,4
6.338085,6.3714547,4312,"Statistical, Finance and Insurance Clerks",4
6.600776,5.6899223,4313,Payroll Clerks,4
6.2119713,5.091594,432,Material Recording and Transport Clerks,4
6.110192,5.2669873,4321,Stock Clerks,4
6.1068835,5.15329,4322,Production Clerks,4
6.3781996,4.5846257,4323,Transport Clerks,4
7.0500927,6.474066,44,Other Clerical Support Workers,4
6.970981,6.106943,441,Other Clerical Support Workers,4
6.7564993,5.8957434,4411,Library Clerks,4
6.388162,4.5725617,4412,Mail Carriers and Sorting Clerks,4
6.9885683,6.1071935,4413,"Coding, Proofreading and Related Clerks",4
7.1208577,6.2638197,4414,Scribes and Related Workers,4
6.5670557,5.977358,4415,Filing and Copying Clerks,4
6.5190406,5.994395,4416,Personnel Clerks,4
8.007772,7.3006115,4419,Clerical Support Workers Not Elsewhere Classified,4
5.6651874,6.262881,5,Service and Sales Workers,5
7.7084265,8.322662,51,Personal Service Workers,5
7.2019763,4.9785514,511,"Travel Attendants, Conductors and Guides",5
7.298605,4.7840714,5111,Travel Attendants and Travel Stewards,5
6.7202177,3.8738613,5112,Transport Conductors,5
7.3086677,5.34663,5113,Travel Guides,5
6.968582,4.668896,512,Cooks,5
6.9729156,4.6867795,5120,Cooks,5
6.965859,4.7460947,513,Waiters and Bartenders,5
7.030313,4.7746344,5131,Waiters,5
6.924107,4.7570643,5132,Bartenders,5
9.553526,5.7873034,514,"Hairdressers, Beauticians and Related Workers",5
9.621999,5.915072,5141,Hairdressers,5
9.539713,5.7936544,5142,Beauticians and Related Workers,5
8.326192,5.169393,515,Building and Housekeeping Supervisors,5
8.221835,5.0912013,5151,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",5
8.241577,5.055335,5152,Domestic Housekeepers,5
8.721228,5.2741227,5153,Building Caretakers,5
7.7598076,8.362954,516,Other Personal Services Workers,5
8.962552,7.1477213,5161,"Astrologers, Fortune-tellers and Related Workers",5
7.458384,5.2619176,5162,Companions and Valets,5
7.981421,4.3884354,5163,Undertakers and Embalmers,5
9.454398,7.8372865,5164,Pet Groomers and Animal Care Workers,5
6.764684,3.354671,5165,Driving Instructors,5
7.920708,7.520487,5169,Personal Services Workers Not Elsewhere Classified,5
5.5093646,6.187127,52,Sales Workers,5
4.875805,6.30521,521,Street and Market Salespersons,5
4.859793,6.304406,5211,Stall and Market Salespersons,5
4.866368,6.1641436,5212,Street Food Salespersons,5
4.8062387,6.5895185,522,Shop Aalespersons,5
4.7879033,6.8588147,5221,Shopkeepers,5
4.808185,7.333513,5222,Shop Supervisors,5
4.776959,6.5915556,5223,Shop Sales Assistants,5
6.671216,5.3559494,523,Cashiers and Ticket Clerks,5
6.651334,5.365624,5230,Cashiers and Ticket Clerks,5
4.8803525,6.3254623,524,Other Sales Workers,5
9.398286,5.3863115,5241,Fashion and Other Models,5
4.842476,6.2860293,5242,Sales Demonstrators,5
4.8681946,6.46984,5243,Door-to-door Salespersons,5
4.9921627,6.5609107,5244,Contact Centre Salespersons,5
7.305325,4.7751336,5245,Service Station Attendants,5
7.0489764,4.6582303,5246,Food Service Counter Attendants,5
7.9387093,7.280732,5249,Sales Workers Not Elsewhere Classified,5
7.8875184,8.537277,53,Personal Care Workers,5
7.574203,8.898773,531,Child Care Workers and Teachers' Aides,5
7.5249677,8.874909,5311,Child Care Workers,5
7.436132,9.202557,5312,Teachers' Aides,5
8.001717,8.689615,532,Personal Care Workers in Health Services,5
8.553453,8.603313,5321,Health Care Assistants,5
7.8940125,8.744151,5322,Home-based Personal Care Workers,5
8.176815,7.8331723,5329,Personal Care Workers in Health Services Not Elsewhere Classified,5
7.2784777,8.09615,54,Protective Services Workers,5
7.093054,8.492827,541,Protective Services Workers,5
7.004433,8.424075,5411,Fire Fighters,5
6.9294004,8.180635,5412,Police Officers,5
6.9935093,8.230355,5413,Prison Guards,5
6.9515924,8.349204,5414,Security Guards,5
8.041791,7.350593,5419,Protective Services Workers Not Elsewhere Classified,5
9.173932,3.6434772,6,"Skilled Agricultural, Forestry and Fishery Workers",6
9.139714,3.5441449,61,Market-oriented Skilled Agricultural Workers,6
9.836581,1.8729353,611,Market Gardeners and Crop Growers,6
9.691001,1.7315717,6111,Field Crop and Vegetable Growers,6
9.864892,1.9055063,6112,Tree and Shrub Crop Growers,6
9.847704,1.9712255,6113,"Gardeners, Horticultural and Nursery Growers",6
9.743903,1.6701162,6114,Mixed Crop Growers,6
9.640886,1.5450307,612,Animal Producers,6
9.722756,1.6262172,6121,Livestock and Dairy Producers,6
9.626395,1.5340904,6122,Poultry Producers,6
9.874757,2.1572273,6123,Apiarists and Sericulturists,6
9.694947,1.4673781,6129,Animal Producers Not Elsewhere Classified,6
9.723266,1.6170043,613,Mixed Crop and Animal Producers,6
9.638338,1.5438107,6130,Mixed Crop and Animal Producers,6
9.149537,3.5427375,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",6
9.776887,2.7194211,621,Forestry and Related Workers,6
9.829494,2.7724307,6210,Forestry and Related Workers,6
8.991045,2.2069216,622,"Fishery Workers, Hunters and Trappers",6
8.997864,2.2887127,6221,Aquaculture Workers,6
8.917777,2.3409317,6222,Inland and Coastal Waters Fishery Workers,6
8.917365,2.369476,6223,Deep-sea Fishery Workers,6
9.075356,1.9743947,6224,Hunters and Trappers,6
9.168836,3.5133483,63,"Subsistence Farmers, Fishers, Hunters and Gatherers",6
9.404591,1.5129064,631,Subsistence Crop Farmers,6
9.347528,1.5613978,6310,Subsistence Crop Farmers,6
9.3377075,1.5299128,632,Subsistence Livestock Farmers,6
9.409562,1.4808992,6320,Subsistence Livestock Farmers,6
9.337667,1.5436227,633,Subsistence Mixed Crop and Livestock Farmers,6
9.380625,1.5353245,6330,Subsistence Mixed Crop and Livestock Farmers,6
9.092326,1.8705012,634,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
9.1278925,1.8309312,6340,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
9.619914,3.960507,7,Craft and Related Trades Workers,7
9.5464945,4.0586033,71,Building and Related Trades Workers (excluding Electricians),7
10.10354,5.2735925,711,Building Frame and Related Trades Workers,7
9.994306,5.235829,7111,House Builders,7
10.226727,5.049246,7112,Bricklayers and Related Workers,7
10.523092,4.653534,7113,"Stonemasons, Stone Cutters, Splitters and Carvers",7
10.269666,5.10175,7114,"Concrete Placers, Concrete Finishers and Related Workers",7
10.744663,4.9050093,7115,Carpenters and Joiners,7
8.227211,6.9508,7119,Building Frame and Related Trades Workers Not Elsewhere Classified,7
10.190435,5.463648,712,Building Finishers and Related Trades Workers,7
10.061872,5.326368,7121,Roofers,7
10.270342,5.1575685,7122,Floor Layers and Tile Setters,7
9.839858,5.3361783,7123,Plasterers,7
10.662946,5.739531,7124,Insulation Workers,7
10.92145,4.495761,7125,Glaziers,7
10.863819,6.0346985,7126,Plumbers and Pipe Fitters,7
11.290195,6.1285157,7127,Air Conditioning and Refrigeration Mechanics,7
9.450095,5.2274766,713,"Painters, Building Structure Cleaners and Related Trades Workers",7
9.74622,5.3857303,7131,Painters and Related Workers,7
9.695114,5.2718124,7132,Spray Painters and Varnishers,7
8.754627,4.8684106,7133,Building Structure Cleaners,7
9.544575,3.9951875,72,"Metal, Machinery and Related Trades Workers",7
10.900322,5.025744,721,"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7
11.083008,4.907844,7211,Metal Moulders and Coremakers,7
11.108004,4.8274107,7212,Welders and Flame Cutters,7
11.037055,4.9613714,7213,Sheet Metal Workers,7
10.846269,5.3361363,7214,Structural Metal Preparers and Erectors,7
11.023576,5.8656983,7215,Riggers and Cable Splicers,7
11.182351,4.8313847,722,"Blacksmiths, Toolmakers and Related Trades Workers",7
11.061641,4.839514,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",7
11.314801,4.8228145,7222,Toolmakers and Related Workers,7
11.236508,4.835389,7223,Metal Working Machine Tool Setters and  Operators,7
